Hour,Demand
5021,3027.6288
5022,2781.55872
5023,2494.288
5024,2282.55392
5025,2140.56448
5026,1979.26336
5027,1906.25792
5028,1905.5504
5029,1992.27328
5030,2119.86848
5031,1281.37776
5032,971.47128
5033,808.06296
5034,852.17296
5035,889.96192
5036,709.33072
5037,539.08904
5038,682.06328
5039,930.56608
5040,1180.34256
5041,1551.5284
5042,2161.67928
5043,2806.75952
5044,3198.4928
5045,3119.032
5046,2869.52768
5047,2533.46528
5048,2271.73888
5049,2076
5050,1979.71616
5051,1974
5052,2024.97824
5053,2166.58464
5054,2408.68768
5055,2142.23144
5056,1828.64984
5057,1473.3488
5058,1313.768
5059,1451.3764
5060,1565.77312
5061,1843.58496
5062,2214.90672
5063,2614.96104
5064,3048.6
5065,3272.93992
5066,3397.03632
5067,3486.2332
5068,3384.8032
5069,3279.456
5070,3019.19488
5071,2640.67264
5072,2289.56288
5073,2078.5648
5074,1984.456
5075,1946.61472
5076,1934.51296
5077,2064.92448
5078,2310.3568
5079,2366.07264
5080,2053.93048
5081,1799.88648
5082,1837.80832
5083,1865.56248
5084,1836.37912
5085,1814.98696
5086,1864.65344
5087,2084.77072
5088,2340.52112
5089,2316.5232
5090,2392.93528
5091,2939.16128
5092,3299.04832
5093,3243.59072
5094,2979.37152
5095,2643.22208
5096,2326.75168
5097,2133.77696
5098,1986.51008
5099,1872.51264
5100,1900.80576
5101,2057.87328
5102,2327.8032
5103,1724.9796
5104,1501.02496
5105,1368.38056
5106,1473.70536
5107,1582.32592
5108,1597.70472
5109,1303.81064
5110,1483.28824
5111,1663.85408
5112,1887.48832
5113,2157.39688
5114,2645.68408
5115,3204.66456
5116,3473.60128
5117,3366.89184
5118,3089.83232
5119,2709.52384
5120,2408.24288
5121,2251.65344
5122,2060.35392
5123,1968.39488
5124,1993.37056
5125,2117.74048
5126,2258.65472
5127,1905.75088
5128,1634.03384
5129,1488.73864
5130,1561.37496
5131,1640.45048
5132,1550.78056
5133,1427.4264
5134,1525.77856
5135,1675.96184
5136,1855.382
5137,2173.53696
5138,2712.4968
5139,3228.48064
5140,3538.52352
5141,3449.72288
5142,3221.0304
5143,2885.4976
5144,2611.92736
5145,2343.18208
5146,2102.83968
5147,2021.78208
5148,2029.32128
5149,2119.94304
5150,2370.84896
5151,2023.30128
5152,1533.70856
5153,1500.89272
5154,1651.14536
5155,1601.21328
5156,1474.58656
5157,1283.42448
5158,1335.92
5159,1525.61472
5160,1724.52392
5161,1983.04208
5162,2453.83728
5163,2979.89256
5164,3328.96928
5165,3276.6864
5166,3041.10944
5167,2736.1424
5168,2508.8624
5169,2377.3856
5170,2252.60224
5171,2139.448
5172,2066.59424
5173,2128.2384
5174,2236.91008
5175,1713.13552
5176,1229.7764
5177,1086.4468
5178,1160.87632
5179,1188.17824
5180,1064.87704
5181,925.05672
5182,898.15192
5183,1009.0712
5184,1229.09592
5185,1530.73072
5186,2056.73032
5187,2669.1056
5188,3103.65344
5189,3057.65344
5190,2834.25216
5191,2538.00896
5192,2286.50848
5193,2133.13088
5194,1966.20064
5195,1887.47712
5196,1909.56736
5197,1993.50304
5198,2126.25056
5199,1567.97816
5200,1125.44272
5201,922.35
5202,978.5888
5203,1051.42064
5204,908.374
5205,767.96808
5206,795.81872
5207,1033.6384
5208,1285.73568
5209,1672.47504
5210,2293.87848
5211,2854.04096
5212,3315.73408
5213,3225.6016
5214,2928.02336
5215,2546.68256
5216,2231.83424
5217,2032.5648
5218,1918.82496
5219,1924.69248
5220,1973.192
5221,2113.64992
5222,2348.12864
5223,1907.88464
5224,1604.59536
5225,1435.08424
5226,1429.85624
5227,1395.73408
5228,1523.38856
5229,1900.40952
5230,1776.23808
5231,1929.54936
5232,2325.2964
5233,2667.24248
5234,3035.31656
5235,3583.354
5236,3814.01312
5237,3687.2704
5238,3343.72928
5239,2898.48992
5240,2500.8576
5241,2252.05632
5242,2176.2496
5243,2112.0112
5244,2125.35744
5245,2256.15584
5246,2495.6752
5247,2135.35728
5248,1826.29008
5249,1618.79856
5250,1555.45
5251,1569.50552
5252,1887.7976
5253,2079.04296
5254,2370.97464
5255,2473.70376
5256,2600.80856
5257,2910.14104
5258,3149.85856
5259,3660.4916
5260,3880.81056
5261,3768.24096
5262,3415.55296
5263,2971.81088
5264,2585.78176
5265,2402.36608
5266,2261.1632
5267,2143.94272
5268,2158.56352
5269,2280.47392
5270,2500.95552
5271,2106.90504
5272,1801.9884
5273,1720.2
5274,1817.05
5275,1916.74888
5276,1860.87144
5277,1851.12824
5278,1948.20728
5279,2193.1604
5280,2415.05936
5281,2716.57104
5282,3193.32272
5283,3754.64464
5284,3939.42144
5285,3799.61728
5286,3431.60768
5287,3031.1488
5288,2708.52448
5289,2501.5936
5290,2319.1952
5291,2222.93728
5292,2215.91456
5293,2336.46048
5294,2563.05664
5295,2250.66896
5296,1927.474
5297,1802.04256
5298,1939.00032
5299,2088.32752
5300,1997.0644
5301,2000.404
5302,2114.78776
5303,2230.45616
5304,2600.7092
5305,2836.67944
5306,3276.2788
5307,3833.08344
5308,3967.12256
5309,3836.55584
5310,3501.31552
5311,3070.33408
5312,2750.9616
5313,2586.47584
5314,2402
5315,2258.87776
5316,2246.51456
5317,2359.43424
5318,2568.88928
5319,2126.3152
5320,1833.08472
5321,1803.1
5322,1931.10688
5323,2082.40352
5324,1999.83552
5325,1955.25808
5326,2154.11472
5327,2439.5
5328,2685.86712
5329,2987.10232
5330,3392.67504
5331,3881.37096
5332,3981.3456
5333,3857.20576
5334,3519.23712
5335,3142.87584
5336,2837.99712
5337,2591.21472
5338,2417.34528
5339,2294.86368
5340,2252.0528
5341,2294.4736
5342,2421.14048
5343,2050.81144
5344,1650.94768
5345,1574.75
5346,1562.65312
5347,1693.43896
5348,1677.44672
5349,1673.54408
5350,2085.52848
5351,2378.14656
5352,2756.0232
5353,3038.52216
5354,3381.36792
5355,3735.99608
5356,3746.75904
5357,3619.81856
5358,3309.47328
5359,2977.32576
5360,2698.43456
5361,2499.49568
5362,2334.32576
5363,2243.97792
5364,2228.1104
5365,2285.62976
5366,2378.74496
5367,1893.81896
5368,1493.62496
5369,1406.79528
5370,1505.36904
5371,1624.91848
5372,1710.03872
5373,1780.40808
5374,2149.274
5375,2506.38992
5376,2666.82104
5377,2660.93736
5378,3369.39712
5379,3810.64272
5380,3819.08576
5381,3694.5664
5382,3371.75264
5383,2974.34848
5384,2596.1904
5385,2347.25088
5386,2269.51904
5387,2239.06688
5388,2262.80864
5389,2400.20416
5390,2633.50208
5391,2295.51784
5392,1969.5368
5393,1784.29112
5394,1837.6544
5395,1943.61424
5396,2294.16464
5397,2524.36296
5398,2696.492
5399,3043.5416
5400,3126.3188
5401,3233.03304
5402,3419.8508
5403,3912.28808
5404,4087.78208
5405,3937.064
5406,3573.61856
5407,3121.76512
5408,2694.22848
5409,2422.19712
5410,2285.49824
5411,2249.46624
5412,2272.1616
5413,2403.64512
5414,2656.24576
5415,2257.39248
5416,1918.28128
5417,1701.67112
5418,1731.596
5419,1798.72944
5420,1994.02592
5421,2137.8592
5422,2214.76672
5423,2503.30968
5424,2578.14672
5425,2795.15128
5426,3144.0324
5427,3686.86184
5428,3914.81312
5429,3780.39488
5430,3436.22464
5431,3028.22656
5432,2660.86208
5433,2441.11456
5434,2313.53952
5435,2239.81056
5436,2253.31872
5437,2373.3632
5438,2568.94176
5439,2220.30336
5440,1902.2056
5441,1913.95968
5442,2009.10304
5443,2087.37784
5444,2040.11224
5445,1945.52448
5446,2161.6296
5447,2336.62008
5448,2577.86
5449,2855.1628
5450,3227.17496
5451,3740.2868
5452,3680.13408
5453,3599.01024
5454,3282.59872
5455,2913.97056
5456,2610.84576
5457,2415.41152
5458,2274
5459,2167
5460,2169.86944
5461,2292.28192
5462,2523.94304
5463,2379.78248
5464,2063.49904
5465,2179.08376
5466,2034.9284
5467,2034.65224
5468,1823.19544
5469,1920.59704
5470,2366.91224
5471,2654.14272
5472,2613.35904
5473,2903.45432
5474,3286.46896
5475,3796.41984
5476,3751.1296
5477,3654.21568
5478,3309.69536
5479,2916
5480,2615.91296
5481,2418.34144
5482,2241.88128
5483,2116.05984
5484,2161.37248
5485,2289.77472
5486,2522.63008
5487,2559.2152
5488,2082.0984
5489,1930.12952
5490,2024.01208
5491,2239.63952
5492,2157.04152
5493,2059.71984
5494,2255.15088
5495,2544.72184
5496,2605.35
5497,2899.55416
5498,3299.17624
5499,3849.214
5500,3684.59776
5501,3579.22304
5502,3272.6688
5503,2920.73312
5504,2655.10592
5505,2485.63008
5506,2327.63008
5507,2193.42176
5508,2167.71584
5509,2250.1152
5510,2402.8768
5511,2149.41312
5512,1688.47712
5513,1560.80088
5514,1661.57592
5515,1768.97824
5516,1701.64376
5517,1634.73472
5518,1734.65
5519,1994.65
5520,2092.27824
5521,2455.498
5522,2941.73472
5523,3557.29704
5524,3519.57856
5525,3400.88128
5526,3110.92192
5527,2805.01184
5528,2546.21632
5529,2354.01664
5530,2204.80096
5531,2073.47744
5532,2092.79264
5533,2175.6688
5534,2295.44928
5535,1964.5224
5536,1500.43144
5537,1341.85
5538,1416.47592
5539,1465.4376
5540,1450.03448
5541,1376.45784
5542,1387.74896
5543,1666.29536
5544,1917.78552
5545,2240.42464
5546,2867.08592
5547,3462.49616
5548,3501.68832
5549,3391.79904
5550,3077.20864
5551,2661.5792
5552,2341.71552
5553,2137.49152
5554,2064.8416
5555,2084.37728
5556,2128.13696
5557,2260.15584
5558,2511.67712
5559,2263.90352
5560,1895.1504
5561,1662.1
5562,1646.66944
5563,1663.65
5564,1842.81928
5565,1981.25584
5566,2095.896
5567,2273.68472
5568,2532.4912
5569,2854.98744
5570,3285.3456
5571,3775.09152
5572,3744.19872
5573,3637.64288
5574,3292.77152
5575,2878.25408
5576,2492.94848
5577,2305.50944
5578,2298.08192
5579,2341.87648
5580,2417.5824
5581,2525.11136
5582,2743.62048
5583,2474.55304
5584,1985.06856
5585,1730.15
5586,1633.85
5587,1596.27448
5588,1727.55624
5589,1903.7248
5590,2277.63544
5591,2291.42744
5592,2477.49136
5593,2570.50096
5594,2957.178
5595,3586.15256
5596,3577.3968
5597,3517.90016
5598,3207.45248
5599,2882.22464
5600,2596.79904
5601,2397.30048
5602,2243.38016
5603,2107.96384
5604,2092.09504
5605,2221.09728
5606,2439.61472
5607,2436.63568
5608,2194.61728
5609,1940.86888
5610,1997.85264
5611,2163.2644
5612,1939.4476
5613,1766.528
5614,1870.88936
5615,2006.2488
5616,2220.72544
5617,2401.71928
5618,2790.88752
5619,3437.55488
5620,3451.81536
5621,3365.29408
5622,3065.47104
5623,2700.49376
5624,2387.94592
5625,2225.99424
5626,2101.16544
5627,2009.25152
5628,2045.85792
5629,2178.13504
5630,2392.328
5631,2445.83264
5632,1902.72112
5633,1682.39904
5634,1651
5635,1715.5
5636,1645.2
5637,1591.16064
5638,1677.75552
5639,1757.3412
5640,2035.24536
5641,2327.22488
5642,2767.57888
5643,3406.07288
5644,3466.48128
5645,3395.22688
5646,3066.44448
5647,2677.37824
5648,2387.63648
5649,2211.12736
5650,2112.048
5651,2054.4048
5652,2097.40768
5653,2205.2544
5654,2422.43296
5655,2392.63936
5656,1818.30864
5657,1624.36664
5658,1592.75
5659,1618.17592
5660,1529.44768
5661,1421.05416
5662,1497.54392
5663,1615.82712
5664,1820.34144
5665,2168.97216
5666,2652.37904
5667,3319.59696
5668,3356.28992
5669,3256.03264
5670,2948.00896
5671,2630.28608
5672,2388.2864
5673,2214.09248
5674,2079.20416
5675,1973.94208
5676,1971.43968
5677,2059.32416
5678,2196.78848
5679,2110.58984
5680,1569.21224
5681,1312.66712
5682,1250.8
5683,1285.73888
5684,1100.93832
5685,948.22832
5686,1021.6696
5687,1054.48856
5688,1247.44088
5689,1616.9092
5690,2195.98072
5691,2822.18072
5692,3054.688
5693,2973.42304
5694,2678.2544
5695,2382.50336
5696,2146.78912
5697,2004.07584
5698,1870.8976
5699,1781.12
5700,1753.58624
5701,1858.74624
5702,2019.2944
5703,1658.6332
5704,1003.8932
5705,745.01208
5706,743.78112
5707,771.79
5708,694.81576
5709,570.67384
5710,520.78608
5711,671.38184
5712,879.076
5713,1324.8604
5714,2014.84496
5715,2659.81704
5716,3037.45632
5717,2990.82624
5718,2674.81856
5719,2325.43744
5720,2045.25024
5721,1848.51232
5722,1803.42432
5723,1833.76128
5724,1873.60896
5725,2073.07744
5726,2356.80576
5727,1965.38544
5728,1508.43272
5729,1226.05
5730,1125.63608
5731,1075.7272
5732,1230.37672
5733,1339.8752
5734,1490.5696
5735,1610.90432
5736,1837.49096
5737,2222.23488
5738,2749.94544
5739,3359.4916
5740,3553.34208
5741,3459.26176
5742,3127.41696
5743,2677.15072
5744,2295.84832
5745,2064.04352
5746,2000.63232
5747,2031.01472
5748,2077.76224
5749,2294.94976
5750,2583.60544
5751,2181.59288
5752,1759.93272
5753,1562.54152
5754,1692.58016
5755,1878.38024
5756,2112.89312
5757,2303.32096
5758,2477.79288
5759,2493.10792
5760,2565.75704
5761,2812.07816
5762,3140.63064
5763,3819.64128
5764,3730.31968
5765,3673.99616
5766,3341.20896
5767,2937.0112
5768,2562.78912
5769,2395.81152
5770,2299.648
5771,2220.23648
5772,2161.56096
5773,2331.20896
5774,2553.10112
5775,2397.30248
5776,2177.26568
5777,1892.53008
5778,1859.29536
5779,2000.67704
5780,2039.96328
5781,1733.55712
5782,2008.42432
5783,2152.39304
5784,2514.89168
5785,2763.37632
5786,3310.55
5787,3965.9072
5788,3840.8816
5789,3740.66944
5790,3396.7952
5791,2994.77152
5792,2659.97568
5793,2422.10912
5794,2334.06016
5795,2287.15872
5796,2261.72352
5797,2415.30816
5798,2626.11232
5799,2694.4476
5800,2259.79256
5801,2025.406
5802,2016.52464
5803,2076.15424
5804,2032.20136
5805,2225.50232
5806,2605.06232
5807,2522.84024
5808,2563.83312
5809,2625.2476
5810,3047.40464
5811,3557.53888
5812,3502.44896
5813,3444.03936
5814,3130.73376
5815,2745.73184
5816,2460.328
5817,2235.36576
5818,2180.02304
5819,2123.45824
5820,2086.48224
5821,2271.05088
5822,2494.8
5823,2369.87456
5824,1870.60784
5825,1667.4
5826,1704.2
5827,1744.31248
5828,1636.26752
5829,1493.56424
5830,1619.98792
5831,1638.15504
5832,1873.32464
5833,2208.54696
5834,2684.19392
5835,3419.7392
5836,3341.43936
5837,3239.13728
5838,2930.03872
5839,2584.84256
5840,2284.99744
5841,2126.07712
5842,2004.00864
5843,1953.95616
5844,1933.13696
5845,2030.26624
5846,2143.15328
5847,1602.38888
5848,1104.6004
5849,896.56224
5850,921.48072
5851,957.09072
5852,857.89408
5853,733.70176
5854,777.64328
5855,879.91016
5856,1142.6588
5857,1585.91784
5858,2191.66488
5859,3007.04088
5860,3084.08256
5861,3013.18464
5862,2726.69056
5863,2443.6112
5864,2212.89216
5865,2032.70208
5866,1945.0208
5867,1891.37632
5868,1914.4992
5869,2001.80864
5870,2100.60608
5871,1702.96424
5872,1160.23384
5873,1053.75176
5874,973.24224
5875,1017.0132
5876,831.49312
5877,733.37944
5878,684.7928
5879,876.36992
5880,1130.50696
5881,1657.71432
5882,2386.39128
5883,3220.52008
5884,3133.41952
5885,3067.71392
5886,2758.6304
5887,2414.11072
5888,2121.96704
5889,1899.04192
5890,1826.76864
5891,1865.096
5892,1888.61728
5893,2034.01472
5894,2240.17856
5895,1861.2364
5896,1287.7
5897,952.95
5898,885.73144
5899,890.02952
5900,1057.06544
5901,1193.19616
5902,1367.45992
5903,1534.38552
5904,1808.6608
5905,2236.3256
5906,2842.54232
5907,3496.93824
5908,3428.55968
5909,3348.89088
5910,3015.36192
5911,2633.35904
5912,2333.27968
5913,2097.42528
5914,2027.61728
5915,2036.76672
5916,2054.6096
5917,2249.97888
5918,2538.49376
5919,2487.70552
5920,1977.99904
5921,1554.35
5922,1435.8
5923,1431.58472
5924,1566.20632
5925,1654.21584
5926,1900.20872
5927,2185.4656
5928,2295.1068
5929,2681.56248
5930,3201.73984
5931,3698.54176
5932,3610.09792
5933,3479.68032
5934,3129.23008
5935,2722.03232
5936,2387.61408
5937,2157.59904
5938,2114.7328
5939,2077.35744
5940,2113.36224
5941,2235.5136
5942,2445.75488
5943,2673.00448
5944,2490.15592
5945,2257.57168
5946,1945.52632
5947,1860.96568
5948,1641.768
5949,1404.442
5950,1343.33184
5951,1464.5992
5952,1662.32376
5953,2097.43184
5954,2722.29216
5955,3362.46656
5956,3384.62848
5957,3322.03616
5958,3014.6992
5959,2617.76448
5960,2360.45728
5961,2112.67264
5962,1977.97504
5963,1953.6896
5964,1976.23872
5965,2133.5536
5966,2357.40192
5967,2319.79792
5968,1825.51264
5969,1577.01664
5970,1559.17
5971,1594.58664
5972,1511.94608
5973,1402.73512
5974,1570.72672
5975,1685.25504
5976,1991.43824
5977,2395.57464
5978,3005.8304
5979,3557.77344
5980,3496.17536
5981,3409.54336
5982,3072.41568
5983,2683.19808
5984,2344.42304
5985,2167.78624
5986,2060.52608
5987,1984.69248
5988,2000.3568
5989,2134.43808
5990,2357.39808
5991,2341.1512
5992,1833.62752
5993,1579.996
5994,1546.898
5995,1593.09896
5996,1514.12784
5997,1419.4756
5998,1479.48072
5999,1678.62376
6000,1960.81792
6001,2428.89944
6002,3061.7724
6003,3538.73568
6004,3446.22272
6005,3359.01312
6006,3056.01792
6007,2718.7776
6008,2427.57984
6009,2229.328
6010,2066.15456
6011,1990.49504
6012,2005.1424
6013,2107.0896
6014,2268.59488
6015,2381.31776
6016,1605.82496
6017,1312.15
6018,1316.218
6019,1464.56232
6020,1440.14248
6021,1438.6044
6022,1711.54024
6023,1973.0124
6024,2243.9536
6025,2534.1308
6026,3084.63416
6027,3344.37152
6028,3369.67424
6029,3284.64704
6030,2981.3792
6031,2653.01024
6032,2296.84352
6033,2179.57824
6034,2109.86752
6035,2023.0208
6036,2007.52032
6037,2070.05088
6038,2191.6192
6039,2164.7504
6040,1648.68368
6041,1432.04048
6042,1516.81312
6043,1564.93856
6044,1535.37864
6045,1623.00752
6046,2010.82528
6047,2043.05064
6048,2497.50632
6049,2964.30448
6050,3456.64056
6051,3432.00736
6052,3401.51232
6053,3270.31296
6054,2894.53728
6055,2513.7824
6056,2193.2592
6057,2000.38304
6058,1931.1616
6059,1944.49728
6060,1984.67776
6061,2147.9808
6062,2440.4464
6063,2593.4488
6064,2010.77496
6065,1704.75416
6066,1606.83216
6067,1619.90784
6068,1923.56848
6069,2123.1896
6070,2355.8068
6071,2442.69368
6072,2368.4392
6073,3000.4236
6074,3393.95
6075,3584.39072
6076,3569.19488
6077,3439.30272
6078,3087.57696
6079,2719.62144
6080,2453.84288
6081,2236.67168
6082,2127.8864
6083,2061.34048
6084,2075.55328
6085,2239.04704
6086,2557.87168
6087,2825.39552
6088,2378.54888
6089,1897.08128
6090,1657.58376
6091,1605.9972
6092,1683.39488
6093,1806.9224
6094,1793.21104
6095,1945.53616
6096,2113.13576
6097,2471.82056
6098,2940.89368
6099,3352.64576
6100,3355.51424
6101,3264.4208
6102,2932.81344
6103,2555.02144
6104,2258.88896
6105,2113.41984
6106,1999.81152
6107,1945.2864
6108,1986.0576
6109,2109.83808
6110,2322.8352
6111,2457.46416
6112,1750.82448
6113,1545.85
6114,1497.48376
6115,1489.2036
6116,1336.89056
6117,1220.18552
6118,1293.95608
6119,1696.85752
6120,1840.76256
6121,2350.87824
6122,2989.986
6123,3576.38976
6124,3551.87968
6125,3418.06144
6126,3033.91104
6127,2657.88928
6128,2326.104
6129,2154.33472
6130,2032.92416
6131,1935.69408
6132,1966.94112
6133,2078.25344
6134,2321.49856
6135,2448.53832
6136,1362.39248
6137,847.80016
6138,1342.19096
6139,1419.15136
6140,1355.51464
6141,1271.74576
6142,1406.81664
6143,1551.30712
6144,1803.47736
6145,2334.48232
6146,2987.44832
6147,3721.46368
6148,3707.23136
6149,3557.1824
6150,3159.76704
6151,2730.11328
6152,2448.74528
6153,2219.92096
6154,2020.00864
6155,1921.9824
6156,1947.80192
6157,2054.72128
6158,2301.60416
6159,2044.9924
6160,1556.13824
6161,1322.32248
6162,1298.13072
6163,1385.30848
6164,1350.25104
6165,1331.97424
6166,1476.5548
6167,1596.92792
6168,1856.28368
6169,2364.09296
6170,3035.0708
6171,3798.95488
6172,3727.1584
6173,3496.68384
6174,3045.55072
6175,2691.10368
6176,2358.31936
6177,2109.48544
6178,1957.12608
6179,1859.40832
6180,1844.19072
6181,1966.75424
6182,2109.62272
6183,1693.9876
6184,1131.02616
6185,945.33704
6186,910.01128
6187,1022.31
6188,1000.3552
6189,938.02504
6190,1074.40544
6191,1183.7696
6192,1507.77568
6193,1975.56432
6194,2714.03448
6195,3501.7616
6196,3471.65056
6197,3299.21088
6198,2967.97824
6199,2616.73696
6200,2308.97792
6201,2075.59104
6202,1946.94304
6203,1904.7136
6204,1913.42816
6205,1968.64096
6206,2074.65856
6207,1582.31264
6208,1011.49328
6209,741.67528
6210,696.00464
6211,844.98968
6212,770.16128
6213,740.35576
6214,782.9592
6215,956.50688
6216,1320.9656
6217,1844.39544
6218,2592.39664
6219,3301.71968
6220,3284.58432
6221,3127.39584
6222,2748.8288
6223,2351.736
6224,2052.65184
6225,1860.51264
6226,1755.11424
6227,1763.99712
6228,1801.07072
6229,1948.2864
6230,2228.6384
6231,2067.74016
6232,1509.75472
6233,1133.17776
6234,991.77384
6235,966.35584
6236,1084.31952
6237,1190.43968
6238,1164.90616
6239,1359.53248
6240,1660.60496
6241,2106.94912
6242,2717.57912
6243,3370.8064
6244,3368.35328
6245,3208.3808
6246,2833.8736
6247,2407.48544
6248,2052.01984
6249,1848.296
6250,1806.34464
6251,1801.05888
6252,1866.36096
6253,2041.32256
6254,2288
6255,2144.672
6256,1576.4584
6257,1183.55
6258,975.95
6259,916.5
6260,1033.2656
6261,1090.46448
6262,1112.9452
6263,1288.47648
6264,1600.40056
6265,2065.07232
6266,2690.97328
6267,3333.99328
6268,3340.64704
6269,3207.55616
6270,2838.40288
6271,2444.6592
6272,2146.35168
6273,1995.9712
6274,1837.58464
6275,1754.1552
6276,1783.90656
6277,1921.60384
6278,2167.82144
6279,2045.26992
6280,1499.30824
6281,1192.42592
6282,1111.38272
6283,1155.03144
6284,1047.0676
6285,908.59376
6286,923.08456
6287,1206.85488
6288,1532.26528
6289,2070.41312
6290,2776.60152
6291,3381.9856
6292,3391.70752
6293,3231.29504
6294,2855.40576
6295,2434.08576
6296,2131.83392
6297,1945.2624
6298,1819.12224
6299,1723.72
6300,1773.92192
6301,1918.4624
6302,2111.46368
6303,1996.084
6304,1491.496
6305,1230.50848
6306,1162.08744
6307,1252.53416
6308,1185.19792
6309,1065.42592
6310,1122.70856
6311,1379.83872
6312,1744.68096
6313,2298.10568
6314,2968.81584
6315,3474.75648
6316,3476.58528
6317,3323.42176
6318,2908.20928
6319,2496.62272
6320,2205.88032
6321,2034.008
6322,1907.51872
6323,1821.04
6324,1853.65408
6325,1971.27552
6326,2248.1296
6327,2174.34912
6328,1712.84744
6329,1421.95392
6330,1371.67472
6331,1419.6428
6332,1360.96216
6333,1266.81888
6334,1475.46752
6335,1585.9436
6336,1922.42416
6337,2443.75168
6338,3165.70112
6339,3432.36
6340,3413.16896
6341,3233.4016
6342,2845.64704
6343,2499.04064
6344,2205.5808
6345,2000.136
6346,1872.53824
6347,1792.46848
6348,1793.35872
6349,1875.7776
6350,2049.9168
6351,2215.15184
6352,1828.046
6353,1529.55976
6354,1398.56
6355,1540.55
6356,1453
6357,1631.65616
6358,1621.65168
6359,1846.20504
6360,2306.43232
6361,2748.11568
6362,3136.17624
6363,3289.18624
6364,3278.65248
6365,3125.29408
6366,2787.03552
6367,2411.28352
6368,2147.96672
6369,1958.64
6370,1820.8832
6371,1756.44832
6372,1754.34592
6373,1819.59744
6374,1924.47488
6375,1968.54024
6376,1567.42048
6377,1517.18472
6378,1058.65016
6379,882.16784
6380,864.56808
6381,911.10024
6382,1071.45704
6383,1256.66312
6384,1643.98632
6385,2169.8472
6386,3570.36672
6387,3412.23712
6388,3417.52768
6389,3231.3168
6390,2865.19488
6391,2433.78464
6392,2100.61152
6393,1855.90176
6394,1767.17024
6395,1777.94336
6396,1807.72192
6397,1934.5136
6398,2225.92896
6399,2147.29504
6400,1553.73136
6401,1181.54368
6402,997.55608
6403,1001.158
6404,1106.06008
6405,1180.38184
6406,1254.32584
6407,1359.68328
6408,1652.1776
6409,2156.52472
6410,2816.03856
6411,3325.01344
6412,3322.45888
6413,3136.32544
6414,2711.64832
6415,2304.31136
6416,1957.3168
6417,1738.65728
6418,1637.95808
6419,1630.45472
6420,1680.60416
6421,1838.4672
6422,2108.60064
6423,1989.38032
6424,1360.01008
6425,905.52224
6426,731.39056
6427,658.31968
6428,829.45104
6429,873.08336
6430,908.7988
6431,1077.40584
6432,1336.50216
6433,1815.65584
6434,2445.66264
6435,3094.05952
6436,3118.13024
6437,2977.24672
6438,2613.29568
6439,2236.2576
6440,1969.83008
6441,1824.99104
6442,1745.8048
6443,1679.70528
6444,1681.91968
6445,1797.38016
6446,2074.20096
6447,2116.03264
6448,1480.05768
6449,1112.08528
6450,925.20552
6451,939.04304
6452,820.67152
6453,617.04024
6454,715.50216
6455,919.68352
6456,1255.72144
6457,1813.3688
6458,2591.83
6459,3140.23552
6460,3209.49664
6461,3070.4768
6462,2722
6463,2375.08608
6464,2055.08672
6465,1888.9568
6466,1784.42304
6467,1744.86048
6468,1827.75008
6469,1974.48608
6470,2223.57376
6471,2148.56904
6472,1492.2888
6473,1161.99736
6474,1016.86824
6475,1097.09968
6476,985.49768
6477,828.25448
6478,907.84896
6479,1168.6476
6480,1550.00408
6481,2113.23024
6482,2847.43176
6483,3257.97408
6484,3279.84832
6485,3143.2608
6486,2825.08736
6487,2453.64928
6488,2126.26688
6489,1933.69536
6490,1810.16832
6491,1756.8544
6492,1780.6064
6493,1896.696
6494,2151.99904
6495,2157.51624
6496,1544.38504
6497,1199.41792
6498,1072.65
6499,1108.63216
6500,981.98272
6501,848.2088
6502,854.84832
6503,1032.28456
6504,1482.83528
6505,2087.17232
6506,2799.6928
6507,3193.55712
6508,3181.94784
6509,3009.05952
6510,2712.96384
6511,2391.2096
6512,2081.10208
6513,1943.85152
6514,1838.2528
6515,1773.44512
6516,1799.80288
6517,1894.9392
6518,2073.29504
6519,1899.44776
6520,1251.5304
6521,987.0328
6522,836.95
6523,846.20288
6524,793.31504
6525,867.21672
6526,969.9612
6527,939.87792
6528,1306.3464
6529,1885.85096
6530,2672.07168
6531,3107.7152
6532,3101.6016
6533,2929.68384
6534,2551.44832
6535,2207.392
6536,2001.42752
6537,1874.10144
6538,1790.34976
6539,1702.21536
6540,1708.91808
6541,1805.29568
6542,1987.68
6543,1771.01528
6544,1086.56512
6545,742.1824
6546,666.0324
6547,716.85816
6548,698.12488
6549,580.1164
6550,692.98088
6551,1011.0912
6552,1445.4872
6553,2072.02224
6554,3000.43968
6555,3451.71616
6556,3421.56384
6557,3212.41056
6558,2813.06336
6559,2378.976
6560,1957.98432
6561,1802.66816
6562,1693.952
6563,1679.30272
6564,1744.89952
6565,1871.69696
6566,2189.42304
6567,2138.56856
6568,1538.89424
6569,1132.47368
6570,1013.61312
6571,1041.69536
6572,1215.60064
6573,1425.4672
6574,1617.71368
6575,1856.0676
6576,2279.48792
6577,2799.8992
6578,3510.2056
6579,3853.0912
6580,3803.31392
6581,3547.75296
6582,3081.00544
6583,2622.01408
6584,2241.76064
6585,2006.09056
6586,1783.33056
6587,1789.81536
6588,1900.51168
6589,2047.41152
6590,2331.66784
6591,2136.05
6592,1548.59184
6593,1198.79336
6594,1089.12912
6595,1091.89528
6596,1269.18808
6597,1463.53928
6598,1636.92224
6599,1865.25664
